13:56:16.007 > ets Jul 29 2019 12:21:46 
13:56:16.007 >  
13:56:16.007 > rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT) 
13:56:16.015 > configsip: 0, SPIWP:0xee 
13:56:16.017 > clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00 
13:56:16.022 > mode:DIO, clock div:2 
13:56:16.025 > load:0x3fff0030,len:1184 
13:56:16.028 > load:0x40078000,len:13232 
13:56:16.030 > load:0x40080400,len:3028 
13:56:16.033 > entry 0x400805e4 
13:56:17.172 > Presence,Fall_State,Distance_dm,Intensity,Breath_Rate,Heart_Rate,Raw_Hex 
17:33:48.871 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:49.885 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:50.859 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:51.157 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:33:51.852 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:33:51.951 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:33:52.846 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:53.846 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:54.833 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:55.827 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
17:33:56.820 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:57.814 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:58.824 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:33:59.105 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:33:59.800 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:00.794 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:01.788 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:02.784 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:03.775 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:04.769 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:05.386 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:34:05.762 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:34:06.756 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:34:07.762 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:08.743 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:34:09.737 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:10.730 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:11.725 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:11.845 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:34:12.718 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:13.712 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:14.705 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:15.699 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:16.702 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:17.687 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:18.680 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:19.674 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:20.667 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:21.680 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:22.654 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:34:22.754 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:23.649 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:23.847 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:34:24.641 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:25.640 > 44,92,0,0,0,0,53 59 80 03 00 01 2C 5C 54 43 
17:34:26.629 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:27.623 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:34:28.617 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:29.610 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:30.619 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:31.597 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:34:32.590 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:33.584 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:34.579 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:35.572 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:36.566 > 8,56,0,0,0,0,53 59 80 03 00 01 08 38 54 43 
17:34:37.558 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:38.552 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:39.557 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:40.540 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:41.533 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:42.527 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:34:43.521 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:34:44.514 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:34:45.508 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:46.501 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:34:47.495 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:34:48.496 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:49.482 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:50.476 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:51.469 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:52.462 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:53.475 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:54.450 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:55.443 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:34:55.939 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:34:56.437 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:57.435 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:58.424 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:34:59.418 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:00.411 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:01.404 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:02.414 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:02.896 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:35:03.391 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:04.386 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:35:05.379 > 10,58,0,0,0,0,53 59 80 03 00 01 0A 3A 54 43 
17:35:06.375 > 37,85,0,0,0,0,53 59 80 03 00 01 25 55 54 43 
17:35:07.366 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:35:08.360 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:09.353 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:10.347 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:11.353 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:11.466 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:35:12.334 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
17:35:13.328 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
17:35:14.322 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:35:15.315 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:16.309 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:17.302 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:18.296 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:19.290 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
17:35:20.291 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:21.277 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:22.269 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:35:23.264 > 8,56,0,0,0,0,53 59 80 03 00 01 08 38 54 43 
17:35:24.258 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:25.271 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:26.245 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:27.238 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:35:28.232 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:29.231 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:30.219 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:31.212 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:32.008 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:35:32.206 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:33.200 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:34.209 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:35:34.790 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:35:35.187 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:36.180 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:37.174 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:38.170 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:39.161 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:40.155 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:41.148 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:42.142 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:43.148 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:44.130 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:45.123 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:46.117 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:47.111 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:48.104 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:49.097 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:50.091 > 10,58,0,0,0,0,53 59 80 03 00 01 0A 3A 54 43 
17:35:51.085 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
17:35:52.087 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:53.071 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:35:54.065 > 45,93,0,0,0,0,53 59 80 03 00 01 2D 5D 54 43 
17:35:55.060 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:35:56.053 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:57.065 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:35:58.039 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:35:59.033 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:36:00.026 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:01.026 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:02.014 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:36:03.008 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:04.001 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:04.995 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:06.004 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:06.982 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:07.976 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:08.969 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:09.964 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:10.758 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:36:10.957 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:36:11.096 > 1,49,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:36:11.209 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:36:11.950 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:12.943 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:13.937 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:36:14.943 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:15.924 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:16.918 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:17.913 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:36:18.905 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:19.898 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:20.892 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:21.886 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:36:22.879 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:36:23.882 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:36:24.867 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:25.861 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:26.855 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:27.848 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:36:28.861 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:29.835 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:36:30.830 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:31.822 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:32.821 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:36:33.811 > ����������������������������������������������������������������50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:34.804 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:35.798 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:36.791 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
17:36:37.800 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:38.778 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:39.772 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:40.765 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:36:41.760 > 33,81,0,0,0,0,53 59 80 03 00 01 21 51 54 43 
17:36:42.753 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:43.746 > 53,101,0,0,0,0,53 59 80 03 00 01 35 65 54 43 
17:36:44.740 > 60,108,0,0,0,0,53 59 80 03 00 01 3C 6C 54 43 
17:36:45.734 > 33,81,0,0,0,0,53 59 80 03 00 01 21 51 54 43 
17:36:46.738 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
17:36:47.721 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:48.715 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:36:49.708 > 9,57,0,0,0,0,53 59 80 03 00 01 09 39 54 43 
17:36:50.702 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:51.696 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:52.689 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:53.682 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:54.676 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:55.677 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:56.663 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:36:57.657 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:36:58.651 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:36:59.644 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:00.656 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:37:01.631 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
17:37:02.625 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:03.619 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:04.615 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:05.606 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:06.600 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:07.593 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:08.586 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:09.594 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:10.575 > ����������������������������������������������������������������0,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:10.695 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:37:11.568 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:12.561 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:13.555 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:14.549 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:15.543 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:16.536 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:17.530 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:18.534 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:19.517 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:20.510 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:21.504 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:22.498 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:23.512 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:24.485 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:25.479 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
17:37:26.472 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
17:37:27.473 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
17:37:28.460 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:29.453 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:37:30.447 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:31.441 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:37:32.451 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:33.428 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:34.421 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:37:35.415 > 44,92,0,0,0,0,53 59 80 03 00 01 2C 5C 54 43 
17:37:36.411 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:37.403 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:38.396 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:39.389 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:40.383 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:41.390 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
17:37:42.370 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:43.364 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:44.358 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
17:37:45.351 > 41,89,0,0,0,0,53 59 80 03 00 01 29 59 54 43 
17:37:46.345 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:47.339 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:48.333 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:49.327 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:50.329 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:51.313 > 5,53,0,0,0,0,53 59 80 03 00 01 05 35 54 43 
17:37:52.307 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:53.301 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:54.294 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:55.307 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:56.282 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:57.275 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:58.269 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:37:59.267 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
17:38:00.256 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:38:01.250 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:02.244 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:03.237 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:04.246 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:05.225 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
17:38:06.218 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:07.212 > 44,92,0,0,0,0,53 59 80 03 00 01 2C 5C 54 43 
17:38:08.206 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:09.199 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:10.193 > 31,79,0,0,0,0,53 59 80 03 00 01 1F 4F 54 43 
17:38:10.314 > 31,79,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:38:11.186 > 43,91,0,0,0,0,53 59 80 03 00 01 2B 5B 54 43 
17:38:12.181 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:13.185 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:14.168 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:15.161 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:16.154 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:17.149 > 56,104,0,0,0,0,53 59 80 03 00 01 38 68 54 43 
17:38:18.163 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:19.136 > 25,73,0,0,0,0,53 59 80 03 00 01 19 49 54 43 
17:38:20.129 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:21.123 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:22.123 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:23.111 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:24.104 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:25.097 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:26.091 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:27.102 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:28.078 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:28.686 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:38:29.072 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:38:30.066 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:38:31.062 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:38:32.053 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:38:32.251 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:38:33.047 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:34.041 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:35.034 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:36.041 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:37.022 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:38:38.015 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:39.009 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
17:38:40.003 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:40.996 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
17:38:41.990 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:42.984 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
